,bill_no,cashier_id
1872,540996,2
1873,540997,3
1874,540998,3
1875,540999,4
1876,541001,3
1877,541002,3
1878,541003,4
1879,541004,2
1880,541005,2
1881,541006,2
1882,541008,1
1883,541010,3
1884,541011,3
1885,541012,3
1886,541013,1
1887,541014,3
1888,541015,1
1889,541018,4
1890,541021,1
1891,541038,4
1892,541043,3
1893,541086,4
1894,541087,2
1895,541088,1
1896,541091,1
1897,541093,26
1898,541094,2
1899,541103,1
1900,541104,2
1901,541105,1
1902,541107,1
1903,541108,3
1904,541109,2
1905,541110,4
1906,541111,4
1907,541112,4
1908,541113,4
1909,541114,2
1910,541115,21
1911,541118,4
1912,541119,2
1913,541120,27
1914,541121,27
1915,541122,26
1916,541123,3
1917,541124,2
1918,541125,26
1919,541126,3
1920,541127,1
1921,541128,1
1922,541129,4
1923,541130,4
1924,541131,4
1925,541132,1
1926,541133,4
1927,541134,2
1928,541135,2
1929,541136,2
1930,541137,1
1931,541138,27
1932,541139,1
1933,541149,32
1934,541172,2
1935,541181,1
1936,541202,2
1937,541203,4
1938,541204,3
1939,541205,2
1940,541206,16
1941,541207,1
1942,541208,2
1943,541213,2
1944,541214,4
1945,541215,1
1946,541216,2
1947,541217,1
1948,541218,1
1949,541219,2
1950,541221,2
1951,541223,1
1952,541224,26
1953,541225,4
1954,541226,2
1955,541227,4
1956,541228,2
1957,541236,2
1958,541238,1
1959,541239,3
1960,541240,4
1961,541241,2
1962,541242,4
1963,541243,2
1964,541244,1
1965,541246,2
1966,541247,2
1967,541248,2
1968,541249,4
1969,541251,4
1970,541252,3
1971,541253,2
1972,541255,2
1973,541256,4
1974,541258,1
1975,541259,4
1976,541260,3
1977,541262,1
1978,541263,1
1979,541264,3
1980,541265,3
1981,541266,1
1982,541267,14
1983,541268,1
1984,541269,26
1985,541270,1
1986,541271,32
1987,541272,1
1988,541273,3
1989,541274,4
1990,541275,2
1991,541276,2
1992,541277,26
1993,541278,2
1994,541279,4
1995,541280,2
1996,541281,3
1997,541282,3
1998,541283,4
1999,541285,1
2000,541286,3
2001,541287,3
2002,541288,3
2003,541289,2
2004,541290,1
2005,541291,2
2006,541292,1
2007,541293,4
2008,541294,2
2009,541302,3
2010,541316,4
2011,541357,3
2012,541362,4
2013,541370,1
2014,541371,1
2015,541400,2
2016,541405,27
2017,541406,3
2018,541407,3
2019,541408,3
2020,541409,1
2021,541410,3
2022,541411,1
2023,541412,3
2024,541413,4
2025,541414,1
2026,541417,1
2027,541420,4
2028,541421,1
2029,541422,1
2030,541423,4
2031,541424,4
2032,541426,4
2033,541427,2
2034,541428,1
2035,541429,4
2036,541430,13
2037,541431,3
2038,541432,2
2039,541435,2
2040,541436,1
2041,541473,3
2042,541474,1
2043,541479,1
2044,541480,26
2045,541481,1
2046,541483,2
2047,541484,2
2048,541485,4
2049,541486,4
2050,541488,1
2051,541489,2
2052,541490,3
2053,541491,9
2054,541493,1
2055,541494,3
2056,541495,1
2057,541496,3
2058,541497,3
2059,541500,2
2060,541504,1
2061,541505,1
2062,541506,2
2063,541507,1
2064,541508,3
2065,541509,1
2066,541510,3
2067,541511,3
2068,541513,4
2069,541516,1
2070,541517,26
2071,541518,7
2072,541520,32
2073,541521,1
2074,541522,1
2075,541523,4
2076,541524,1
2077,541525,2
2078,541530,4
2079,541552,2
2080,541564,1
2081,541565,2
2082,541566,1
2083,541567,27
2084,541568,4
2085,541569,7
2086,541570,16
2087,541571,2
2088,541574,4
2089,541575,4
2090,541576,9
2091,541584,3
2092,541585,2
2093,541587,2
2094,541588,1
2095,541590,2
2096,541591,1
2097,541592,2
2098,541593,2
2099,541594,3
2100,541595,1
2101,541596,2
2102,541597,1
2103,541602,2
2104,541604,3
2105,541605,2
2106,541606,4
2107,541608,16
2108,541609,3
2109,541610,3
2110,541611,2
2111,541615,3
2112,541631,27
2113,541648,4
2114,541649,3
2115,541652,3
2116,541655,3
2117,541657,32
2118,541658,1
2119,541659,1
2120,541660,1
2121,541664,4
2122,541669,2
2123,541671,2
2124,541672,4
2125,541673,4
2126,541675,29
2127,541676,4
2128,541677,1
2129,541678,2
2130,541679,2
2131,541680,4
2132,541681,3
2133,541682,2
2134,541683,3
2135,541684,3
2136,541686,3
2137,541690,2
2138,541692,1
2139,541695,3
2140,541696,2
2141,541698,2
2142,541699,3
2143,541700,4
2144,541703,21
2145,541706,3
2146,541708,1
2147,541709,4
2148,541711,16
2149,541712,1
2150,541732,3
2151,541783,3
2152,541784,4
2153,541785,2
2154,541788,1
2155,541789,1
2156,541791,4
2157,541792,4
2158,541793,3
2159,541794,2
2160,541795,2
2161,541796,1
2162,541797,4
2163,541798,3
2164,541799,3
2165,541800,2
2166,541801,1
2167,541809,1
2168,541810,4
2169,541811,1
2170,541812,3
2171,541813,3
2172,541814,1
2173,541815,3
2174,541816,3
2175,541827,3
2176,541830,3
2177,541832,3
2178,541835,1
2179,541836,2
2180,541837,3
2181,541838,3
2182,541839,1
2183,541840,3
2184,541841,1
2185,541842,3
2186,541843,1
2187,541844,1
2188,541845,3
2189,541846,1
2190,541847,4
2191,541848,1
2192,541849,2
2193,541850,3
2194,541851,2
2195,541853,2
2196,541854,1
2197,541855,4
2198,541856,4
2199,541857,27
2200,541858,1
2201,541859,3
2202,541860,2
2203,541862,1
2204,541864,2
2205,541865,4
2206,541866,3
2207,541867,3
2208,541869,3
2209,541870,1
2210,541871,3
2211,541872,4
2212,541873,1
2213,541874,4
2214,541875,3
2215,541876,1
2216,541877,26
2217,541878,3
2218,541879,3
2219,541880,1
2220,541881,4
2221,541883,1
2222,541884,2
2223,541886,1
2224,541903,4
2225,541916,4
2226,541919,3
2227,541932,25
2228,541946,4
2229,541947,3
2230,541948,1
2231,541949,3
2232,541950,1
2233,541960,1
2234,541962,26
2235,541963,2
2236,541965,26
2237,541966,4
2238,541968,2
2239,541969,3
2240,541970,1
2241,541971,2
2242,541972,3
2243,541973,2
2244,541974,1
2245,541975,24
2246,541976,2
2247,541977,3
2248,541978,2
2249,541980,9
2250,541981,27
2251,541982,3
2252,541984,3
2253,541985,1
2254,541986,1
2255,541987,1
2256,541988,2
2257,541989,1
2258,541990,2
2259,541991,29
2260,541992,4
2261,541993,3
2262,541995,2
2263,541996,3
2264,541997,1
2265,541999,1
2266,542000,2
2267,542001,3
2268,542002,3
2269,542003,3
2270,542004,1
2271,542005,4
2272,542006,2
2273,542025,3
2274,542026,4
2275,542057,2
2276,542058,3
2277,542059,2
2278,542065,2
2279,542079,3
2280,542080,26
2281,542081,1
2282,542083,2
2283,542084,4
2284,542085,3
2285,542087,2
2286,542090,4
2287,542093,2
2288,542096,3
2289,542098,1
2290,542099,1
2291,542100,1
2292,542102,10
2293,542103,2
2294,542105,4
2295,542106,26
2296,542107,3
2297,542108,3
2298,542109,3
2299,542110,3
2300,542111,3
2301,542112,4
2302,542113,1
2303,542114,2
2304,542115,3
2305,542121,1
2306,542122,1
2307,542123,3
2308,542124,2
2309,542125,3
2310,542126,3
2311,542127,2
2312,542128,26
2313,542129,4
2314,542130,3
2315,542131,3
2316,542133,3
2317,542134,1
2318,542135,4
2319,542137,4
2320,542141,4
2321,542142,3
2322,542143,1
2323,542145,1
2324,542146,1
2325,542147,13
2326,542148,4
2327,542149,3
2328,542151,4
2329,542152,1
2330,542153,3
2331,542154,3
2332,542155,1
2333,542174,1
2334,542192,2
2335,542207,4
2336,542208,2
2337,542212,1
2338,542213,4
2339,542214,1
2340,542215,26
2341,542217,4
2342,542219,3
2343,542220,3
2344,542221,2
2345,542222,4
2346,542223,1
2347,542224,4
2348,542226,3
2349,542227,3
2350,542228,4
2351,542229,26
2352,542230,2
2353,542231,2
2354,542233,2
2355,542234,1
2356,542235,3
2357,542236,4
2358,542237,23
2359,542238,21
2360,542239,2
2361,542240,3
2362,542241,4
2363,542242,4
2364,542243,2
2365,542246,4
2366,542247,4
2367,542252,2
2368,542254,1
2369,542255,4
2370,542258,2
2371,542265,4
2372,542266,4
2373,542267,3
2374,542268,1
2375,542272,2
2376,542274,4
2377,542275,4
2378,542276,19
2379,542277,2
2380,542284,2
2381,542303,9
2382,542320,1
2383,542344,1
2384,542345,3
2385,542347,3
2386,542349,2
2387,542350,1
2388,542351,1
2389,542353,1
2390,542354,2
2391,542355,1
2392,542360,4
2393,542369,26
2394,542370,4
2395,542371,26
2396,542372,1
2397,542373,2
2398,542374,2
2399,542375,26
2400,542377,4
2401,542381,3
2402,542382,1
2403,542384,2
2404,542386,4
2405,542387,4
2406,542388,2
2407,542389,1
2408,542390,2
2409,542393,1
2410,542397,1
2411,542398,1
2412,542399,3
2413,542401,2
2414,542405,3
2415,542406,2
2416,542407,3
2417,542408,4
2418,542409,2
2419,542411,1
2420,542412,1
2421,542419,2
2422,542420,4
2423,542422,3
2424,542423,1
2425,542425,27
2426,542428,8
2427,542429,2
2428,542430,2
2429,542431,1
2430,542432,2
2431,542433,27
2432,542434,3
2433,542470,4
2434,542503,2
2435,542506,1
2436,542511,1
2437,542517,1
2438,542519,3
2439,542520,4
2440,542521,2
2441,542526,3
2442,542527,2
2443,542528,4
2444,542530,1
2445,542533,4
2446,542534,1
2447,542535,27
2448,542536,3
2449,542538,3
2450,542541,1
2451,542542,32
2452,542543,4
2453,542549,2
2454,542568,2
2455,542578,1
2456,542583,4
2457,542584,3
2458,542585,3
2459,542586,7
2460,542587,1
2461,542590,2
2462,542591,1
2463,542594,2
2464,542595,1
2465,542596,2
2466,542597,4
2467,542598,3
2468,542599,1
2469,542600,3
2470,542601,1
2471,542602,1
2472,542603,2
2473,542605,3
2474,542606,1
2475,542607,1
2476,542608,2
2477,542609,2
2478,542610,2
2479,542611,1
2480,542612,1
2481,542613,3
2482,542614,1
2483,542615,1
2484,542616,2
2485,542617,1
2486,542618,1
2487,542619,2
2488,542620,3
2489,542621,26
2490,542622,1
2491,542623,2
2492,542624,2
2493,542625,1
2494,542626,26
2495,542627,3
2496,542628,3
2497,542629,27
2498,542631,2
2499,542632,3
2500,542633,2
2501,542634,1
2502,542636,4
2503,542641,4
2504,542646,4
2505,542647,3
2506,542648,26
2507,542649,2
2508,542659,2
2509,542662,3
2510,542664,1
2511,542667,3
2512,542673,2
2513,542678,3
2514,542691,4
2515,542692,1
2516,542707,4
2517,542708,4
2518,542709,2
2519,542710,2
2520,542711,1
2521,542712,2
2522,542713,26
2523,542715,4
2524,542716,4
2525,542717,4
2526,542718,2
2527,542719,1
2528,542720,16
2529,542722,4
2530,542723,2
2531,542724,4
2532,542725,3
2533,542727,2
2534,542728,1
2535,542729,1
2536,542731,4
2537,542733,4
2538,542735,27
2539,542737,2
2540,542739,1
2541,542741,4
2542,542743,1
2543,542745,3
2544,542759,2
2545,542776,2
2546,542778,2
2547,542779,4
2548,542780,3
2549,542782,26
2550,542785,3
2551,542786,4
2552,542788,2
2553,542789,2
2554,542790,1
2555,542791,1
2556,542794,1
2557,542795,2
2558,542796,4
2559,542797,1
2560,542800,3
2561,542806,3
2562,542812,1
2563,542835,2
2564,542836,2
2565,542849,4
2566,542858,4
2567,542862,2
2568,542863,2
2569,542864,3
2570,542865,1
2571,542867,2
2572,542868,1
2573,542869,4
2574,542870,4
2575,542872,3
2576,542881,3
2577,542886,4
2578,542887,31
2579,542888,1
2580,542889,3
2581,542890,4
2582,542891,4
2583,542893,4
2584,542894,16
2585,542895,1
2586,542896,1
2587,542897,3
2588,542898,1
2589,542899,2
2590,542900,3
2591,542901,3
2592,542902,4
2593,542904,27
2594,542905,9
2595,542906,4
2596,542907,4
2597,542908,4
2598,542909,2
2599,542911,8
2600,542914,4
2601,542915,2
2602,542919,2
2603,542920,2
2604,542921,1
2605,542922,27
2606,542923,2
2607,542925,3
2608,542926,26
2609,542927,4
2610,542928,1
2611,542929,2
2612,542930,3
2613,542931,4
2614,542932,1
2615,542933,3
2616,542934,4
2617,542936,1
2618,542944,3
2619,542989,2
2620,542990,2
2621,542992,4
2622,542993,3
2623,542994,4
2624,542995,3
2625,542996,1
2626,542997,4
2627,542998,3
2628,542999,2
2629,543000,1
2630,543001,4
2631,543002,2
2632,543003,1
2633,543005,1
2634,543006,1
2635,543007,3
2636,543008,2
2637,543009,4
2638,543010,3
2639,543011,3
2640,543012,1
2641,543013,3
2642,543015,4
2643,543016,4
2644,543019,3
2645,543020,1
2646,543021,1
2647,543022,4
2648,543023,4
2649,543024,2
2650,543025,3
2651,543027,31
2652,543028,3
2653,543029,4
2654,543030,27
2655,543031,2
2656,543032,1
2657,543033,1
2658,543036,1
2659,543037,15
2660,543038,2
2661,543040,3
2662,543041,1
2663,543043,3
2664,543044,4
2665,543045,1
2666,543046,4
2667,543047,3
2668,543048,26
2669,543053,3
2670,543054,4
2671,543055,9
2672,543056,26
2673,543057,4
2674,543094,4
2675,543095,1
2676,543096,4
2677,543097,2
2678,543098,4
2679,543099,1
2680,543106,3
2681,543107,1
2682,543108,3
2683,543111,1
2684,543113,3
2685,543115,1
2686,543116,2
2687,543117,29
2688,543118,4
2689,543120,2
2690,543121,26
2691,543122,4
2692,543123,2
2693,543124,3
2694,543125,2
2695,543126,4
2696,543127,2
2697,543128,3
2698,543129,1
2699,543130,3
2700,543131,1
2701,543132,4
2702,543133,1
2703,543161,3
2704,543162,4
2705,543163,4
2706,543164,4
2707,543165,3
2708,543166,3
2709,543167,2
2710,543168,3
2711,543169,1
2712,543170,2
2713,543171,1
2714,543172,2
2715,543173,1
2716,543174,1
2717,543177,2
2718,543179,20
2719,543180,7
2720,543181,7
2721,543182,3
2722,543183,3
2723,543184,2
2724,543186,3
2725,543187,4
2726,543188,27
2727,543189,3
2728,543190,2
2729,543191,1
2730,543192,2
2731,543193,1
2732,543196,3
2733,543197,4
2734,543198,4
2735,543199,2
2736,543200,1
2737,543201,2
2738,543202,4
2739,543214,14
2740,543232,1
2741,543235,2
2742,543237,2
2743,543240,1
2744,543242,3
2745,543243,2
2746,543245,4
2747,543246,4
2748,543247,4
2749,543248,2
2750,543249,2
2751,543250,4
2752,543251,1
2753,543252,2
2754,543253,1
2755,543255,1
2756,543256,1
2757,543263,4
2758,543264,3
2759,543272,1
2760,543273,3
2761,543274,4
2762,543275,3
2763,543276,3
2764,543277,3
2765,543278,3
2766,543279,1
2767,543280,3
2768,543281,2
2769,543282,1
2770,543283,1
2771,543284,2
2772,543285,1
2773,543286,3
2774,543287,4
2775,543288,1
2776,543291,1
2777,543292,3
2778,543293,1
2779,543294,4
2780,543300,1
2781,543306,2
2782,543309,1
2783,543325,3
2784,543332,3
2785,543342,1
2786,543345,2
2787,543348,1
2788,543349,3
2789,543351,1
2790,543352,3
2791,543354,2
2792,543355,4
2793,543357,32
2794,543358,1
2795,543359,1
2796,543367,2
2797,543369,3
2798,543371,1
2799,543372,32
2800,543373,3
2801,543374,2
2802,543376,32
2803,543377,3
2804,543378,4
2805,543379,2
2806,543380,4
2807,543382,4
2808,543383,4
2809,543385,4
2810,543387,16
2811,543389,3
2812,543391,1
2813,543392,2
2814,543393,2
2815,543394,2
2816,543395,1
2817,543396,2
2818,543397,4
2819,543398,4
2820,543399,4
2821,543400,1
2822,543411,14
2823,543413,1
2824,543428,3
2825,543446,3
2826,543447,3
2827,543448,2
2828,543449,3
2829,543450,2
2830,543451,2
2831,543452,2
2832,543454,2
2833,543457,3
2834,543458,2
2835,543459,27
2836,543461,2
2837,543462,4
2838,543463,1
2839,543464,2
2840,543466,1
2841,543467,2
2842,543468,4
2843,543470,1
2844,543474,2
2845,543476,3
2846,543477,1
2847,543478,1
2848,543479,1
2849,543480,1
2850,543481,2
2851,543482,4
2852,543483,4
2853,543484,27
2854,543485,2
2855,543486,1
2856,543487,4
2857,543492,26
2858,543507,3
2859,543518,20
2860,543519,3
2861,543520,2
2862,543523,2
2863,543527,1
2864,543529,4
2865,543530,2
2866,543532,3
2867,543533,2
2868,543534,2
2869,543535,3
2870,543536,2
2871,543537,29
2872,543538,1
2873,543539,2
2874,543540,1
2875,543541,9
2876,543542,3
2877,543543,2
2878,543544,1
2879,543546,4
2880,543547,3
2881,543548,3
2882,543550,26
2883,543553,2
2884,543554,4
2885,543555,4
2886,543565,2
2887,543586,3
2888,543587,26
2889,543588,3
2890,543589,3
2891,543590,3
2892,543591,4
2893,543592,4
2894,543593,4
2895,543594,4
2896,543595,4
2897,543596,1
2898,543597,4
2899,543598,2
2900,543600,4
2901,543601,1
2902,543602,2
2903,543604,4
2904,543610,1
2905,543612,1
2906,543618,1
2907,543619,2
2908,543623,3
2909,543625,27
2910,543626,4
2911,543629,1
2912,543630,1
2913,543631,1
2914,543639,4
2915,543641,4
2916,543642,4
2917,543645,2
2918,543646,3
2919,543647,3
2920,543648,3
2921,543649,2
2922,543650,4
2923,543651,4
2924,543652,1
2925,543653,2
2926,543657,1
2927,543658,3
2928,543660,4
2929,543664,2
2930,543668,4
2931,543670,2
2932,543672,1
2933,543673,2
2934,543674,4
2935,543675,4
2936,543688,3
2937,543691,2
2938,543693,3
2939,543713,4
2940,543730,1
2941,543731,3
2942,543732,3
2943,543733,29
2944,543734,3
2945,543735,2
2946,543736,4
2947,543737,26
2948,543738,3
2949,543739,1
2950,543740,2
2951,543746,1
2952,543747,2
2953,543748,2
2954,543751,4
2955,543753,3
2956,543754,3
2957,543759,3
2958,543762,3
2959,543770,2
2960,543774,4
2961,543777,1
2962,543788,2
2963,543796,3
2964,543797,4
2965,543798,1
2966,543799,1
2967,543800,3
2968,543801,4
2969,543802,1
2970,543803,4
2971,543804,1
2972,543805,4
2973,543806,2
2974,543807,2
2975,543808,4
2976,543809,3
2977,543810,4
2978,543812,3
2979,543813,1
2980,543814,3
2981,543815,1
2982,543816,3
2983,543820,4
2984,543821,3
2985,543822,9
2986,543823,4
2987,543824,4
2988,543825,1
2989,543826,1
2990,543829,1
2991,543831,2
2992,543832,4
2993,543833,26
2994,543836,2
2995,543839,2
2996,543842,3
2997,543852,1
2998,543900,26
2999,543901,2
3000,543907,3
3001,543908,3
3002,543909,4
3003,543910,1
3004,543911,5
3005,543912,2
3006,543913,3
3007,543914,3
3008,543915,3
3009,543916,4
3010,543919,4
3011,543920,2
3012,543921,4
3013,543922,1
3014,543923,4
3015,543924,2
3016,543934,4
3017,543935,3
3018,543973,4
3019,543975,2
3020,543976,2
3021,543977,3
3022,543978,4
3023,543979,3
3024,543981,1
3025,543982,1
3026,543983,1
3027,543984,2
3028,543985,3
3029,543986,4
3030,543987,1
3031,543988,3
3032,543989,32
3033,543990,3
3034,543993,3
3035,543994,2
3036,543995,1
3037,543996,1
3038,543997,3
3039,543998,2
3040,544035,2
3041,544036,2
3042,544037,2
3043,544039,4
3044,544040,4
3045,544041,4
3046,544042,1
3047,544043,3
3048,544044,1
3049,544045,3
3050,544051,3
3051,544055,1
3052,544056,2
3053,544058,4
3054,544059,2
3055,544060,3
3056,544061,2
3057,544062,4
3058,544064,1
3059,544065,3
3060,544066,1
3061,544067,3
3062,544068,2
3063,544069,27
3064,544070,3
3065,544071,1
3066,544076,3
3067,544077,3
3068,544078,3
3069,544079,1
3070,544081,1
3071,544082,2
3072,544083,2
3073,544084,3
3074,544085,1
3075,544087,2
3076,544088,3
3077,544089,3
3078,544090,1
3079,544091,4
3080,544092,2
3081,544093,2
3082,544094,1
3083,544095,4
3084,544096,1
3085,544098,2
3086,544100,1
3087,544101,3
3088,544102,1
3089,544103,3
3090,544104,2
3091,544105,2
3092,544106,3
3093,544107,3
3094,544108,22
3095,544109,2
3096,544110,1
3097,544111,1
3098,544112,4
3099,544115,27
3100,544125,1
3101,544129,1
3102,544143,1
3103,544147,4
3104,544150,2
3105,544151,2
3106,544153,4
3107,544155,1
3108,544156,15
3109,544158,1
3110,544159,1
3111,544160,4
3112,544161,1
3113,544162,3
3114,544163,4
3115,544164,1
3116,544165,2
3117,544166,4
3118,544167,1
3119,544168,2
3120,544169,4
3121,544170,4
3122,544176,1
3123,544177,4
3124,544178,1
3125,544179,2
3126,544180,3
3127,544181,2
3128,544182,1
3129,544183,2
3130,544185,2
3131,544186,1
3132,544187,2
3133,544189,1
3134,544190,4
3135,544191,4
3136,544192,1
3137,544193,29
3138,544194,4
3139,544195,3
3140,544196,4
3141,544197,4
3142,544198,4
3143,544199,2
3144,544200,27
3145,544201,4
3146,544202,3
3147,544203,29
3148,544204,4
3149,544205,1
3150,544206,4
3151,544207,3
3152,544208,3
3153,544209,4
3154,544211,2
3155,544214,4
3156,544271,4
3157,544277,4
3158,544278,4
3159,544280,4
3160,544281,26
3161,544282,3
3162,544283,3
3163,544286,2
3164,544292,1
3165,544293,4
3166,544294,2
3167,544295,3
3168,544297,2
3169,544298,3
3170,544299,1
3171,544301,4
3172,544302,26
3173,544303,1
3174,544304,4
3175,544305,4
3176,544306,1
3177,544308,3
3178,544309,4
3179,544311,2
3180,544312,1
3181,544313,2
3182,544314,2
3183,544315,2
3184,544316,3
3185,544317,2
3186,544319,4
3187,544322,1
3188,544323,3
3189,544324,3
3190,544325,3
3191,544326,4
3192,544328,1
3193,544329,2
3194,544330,2
3195,544332,2
3196,544333,1
3197,544334,1
3198,544335,4
3199,544336,3
3200,544337,1
3201,544338,4
3202,544339,2
3203,544340,26
3204,544341,2
3205,544349,3
3206,544350,2
3207,544351,4
3208,544352,3
3209,544353,4
3210,544354,4
3211,544355,27
3212,544356,1
3213,544368,1
3214,544391,2
3215,544392,4
3216,544393,1
3217,544394,2
3218,544395,2
3219,544398,2
3220,544399,21
3221,544400,4
3222,544404,2
3223,544405,4
3224,544406,3
3225,544408,3
3226,544409,1
3227,544411,2
3228,544412,1
3229,544418,4
3230,544421,2
3231,544426,4
3232,544430,2
3233,544431,4
3234,544434,1
3235,544439,1
3236,544440,2
3237,544441,1
3238,544443,1
3239,544444,1
3240,544445,2
3241,544447,3
3242,544448,1
3243,544449,2
3244,544450,3
3245,544452,2
3246,544453,2
3247,544454,3
3248,544455,3
3249,544456,4
3250,544457,3
3251,544459,3
3252,544460,2
3253,544461,3
3254,544462,1
3255,544463,2
3256,544464,1
3257,544465,2
3258,544466,2
3259,544467,4
3260,544470,27
3261,544471,1
3262,544472,4
3263,544473,3
3264,544474,29
3265,544475,4
3266,544476,3
3267,544477,3
3268,544478,4
3269,544479,16
3270,544480,16
3271,544481,4
3272,544482,3
3273,544483,26
3274,544484,1
3275,544485,3
3276,544495,13
